,number_of_elements,range_atomic_mass,wtd_range_atomic_mass,wtd_mean_fie,wtd_entropy_fie,range_fie,wtd_range_fie,wtd_range_atomic_radius,mean_Density,mean_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,range_ThermalConductivity,wtd_range_Valence,critical_temp
16348,2.0,17.0,3.99428571428572,830.857142857143,0.649424727823305,255.6,243.885714285714,22.5714285714286,7549.5,20.7,69.76,59.8685714285714,8.50176452273291,138.48,0.857142857142857,6.25
16349,3.0,60.507,33.5286428571429,898.25,1.09437979224876,570.1,66.95,64.5,5034.07133333333,14.8666666666667,46.5096333333333,59.75905,0.86324893291319,138.9911,1.5,5.7
16350,3.0,17.0,24.0034285714286,874.057142857143,1.09037992415572,457.2,91.1428571428571,61.2857142857143,6073.0,15.7333333333333,46.5466666666667,59.7828571428571,2.05462765792645,138.88,1.5,7.1
16351,3.0,47.94447,13.9318992857143,845.407142857143,1.08268477197003,323.5,119.792857142857,56.7857142857143,6679.66666666667,16.3866666666667,46.6563333333333,59.8533571428571,3.18973664882427,138.551,1.07142857142857,4.2
16352,3.0,17.0,40.1428725,829.721428571428,0.779292079871884,276.8,501.821428571428,60.6428571428571,7889.66666666667,22.7333333333333,64.5066666666667,55.315,15.7448055432571,138.48,3.16071428571429,6.2
16353,3.0,90.247,46.3132857142857,800.671428571429,0.911389547697173,184.2,388.128571428571,43.4285714285714,12513.3333333333,28.8333333333333,63.3333333333333,48.2857142857143,27.1514126835316,136.0,2.42857142857143,3.5
16354,3.0,31.64,18.3776135714286,819.907142857143,1.08690911462922,323.5,94.2928571428572,56.7857142857143,7153.33333333333,20.42,47.483,60.7390714285714,5.72085313370758,138.551,1.07142857142857,2.4
16355,4.0,79.9606,33.985075,888.6875,1.27122203276565,628.3,281.5,65.25,5300.35725,12.763,134.807895,102.2051975,4.17201544283657,399.97342,2.0,9.0
16356,4.0,191.2006,36.2507466666667,896.28,1.19749397685016,628.3,351.92,69.6,5895.35725,10.6805,43.557895,58.0188773333333,2.26907013921431,138.97342,2.13333333333333,11.7
16357,3.0,133.431,42.5051538461539,742.284615384615,0.866844147803568,268.7,328.438461538462,64.0,7306.66666666667,26.2666666666667,64.6666666666667,83.0,40.985916241417,133.0,2.53846153846154,5.4
16358,3.0,139.549,40.9308888888889,735.433333333333,0.917950125702658,260.1,295.633333333333,50.4444444444444,7421.0,26.7333333333333,63.3333333333333,80.1111111111111,37.4799893238417,137.0,2.33333333333333,2.72
16359,3.0,28.9082,31.2119818181818,821.733766233766,0.877698321726511,255.6,422.11038961039,59.025974025974,8529.66666666667,17.5666666666667,189.84,93.5168831168831,31.4409408217924,429.48,3.02597402597403,5.96
16360,3.0,167.8406,42.2972023923445,1144.57655502392,0.519321622058313,894.6,924.394736842105,35.7081339712919,6702.47633333333,12.5173333333333,90.00886,44.9951531100479,7.67363785168132,169.97342,1.39234449760766,3.9
16361,3.0,167.8406,37.8491561190931,1140.8937947494,0.516271888202727,937.6,923.139618138425,32.5489260143198,7043.47633333333,12.4373333333333,68.6755266666667,42.2242816229117,5.45886221914536,169.97342,1.38663484486874,6.7
16362,2.0,50.1285,18.98379,677.792,0.692503523416373,60.1999999999999,24.316,10.46,9240.0,24.25,75.5,71.94,60.9918027279076,89.0,0.0600000000000001,4.92
16363,2.0,40.2825,3.553,653.3,0.638753667944179,9.60000000000002,213.5,45.3333333333333,6310.5,21.9,27.0,28.3333333333333,26.7020598456374,8.0,2.0,7.9
16364,2.0,106.84047,41.2080585714286,802.757142857143,0.601145261505759,457.9,338.957142857143,33.8571428571429,4053.0,4.015,6.6025,5.68857142857143,1.63248277173145,12.795,2.14285714285714,8.1
16365,2.0,59.94547,14.4109157142857,769.271428571428,0.612091299631208,399.3,305.471428571429,24.7142857142857,5482.5,5.85,6.76,5.86857142857143,2.6,12.48,2.14285714285714,7.6
16366,3.0,63.895,28.04175,849.425,0.916236698042437,314.2,406.375,53.125,7066.66666666667,16.9433333333333,179.735,102.2275,22.5048549194365,399.795,2.75,10.5
16367,2.0,148.88288,38.9392933333333,919.366666666667,0.588738176514022,238.9,412.633333333333,8.66666666666666,9305.0,18.865,28.6025,19.1366666666667,3.41833292702744,56.795,2.33333333333333,0.49
16368,2.0,148.88288,38.9392933333333,919.366666666667,0.588738176514022,238.9,412.633333333333,8.66666666666666,9305.0,18.865,28.6025,19.1366666666667,3.41833292702744,56.795,2.33333333333333,2.5
16369,3.0,91.7284614,69.3425157675,673.1125,0.618381594757048,131.0,490.485,147.025,6193.33333333333,14.8333333333333,118.666666666667,59.35,94.7353669360942,181.0,3.7125,18.0
16370,2.0,25.80362,40.002285,674.75,0.575545562860034,44.6,320.65,112.25,7940.0,16.9,60.5,57.25,60.1498129672903,13.0,2.75,16.9
16371,2.0,25.80362,40.002285,674.75,0.575545562860034,44.6,320.65,112.25,7940.0,16.9,60.5,57.25,60.1498129672903,13.0,2.75,16.2
16372,2.0,25.80362,40.002285,674.75,0.575545562860034,44.6,320.65,112.25,7940.0,16.9,60.5,57.25,60.1498129672903,13.0,2.75,15.89
16373,2.0,31.03727,15.518635,635.8,0.682013311129875,189.4,94.7,15.0,8318.0,8.8,221.5,221.5,74.766302570075,417.0,1.0,1.06
16374,3.0,133.431,40.9308888888889,734.477777777778,0.915874595997109,268.7,296.588888888889,54.0,7306.66666666667,26.2666666666667,64.6666666666667,80.5555555555555,40.985916241417,133.0,2.33333333333333,5.31
16375,3.0,139.549,40.9308888888889,735.433333333333,0.917950125702658,260.1,295.633333333333,50.4444444444444,7421.0,26.7333333333333,63.3333333333333,80.1111111111111,37.4799893238417,137.0,2.33333333333333,2.66
16376,3.0,164.1558,40.9308888888889,732.422222222222,0.911325189615389,287.2,298.644444444444,52.7777777777778,8250.33333333333,31.2333333333333,64.3333333333333,80.4444444444444,40.1659770049302,134.0,2.33333333333333,11.249
16377,3.0,92.0945,40.9308888888889,743.8,0.93512629832133,184.8,287.266666666667,53.3333333333333,6460.66666666667,27.7,64.6666666666667,80.5555555555555,40.985916241417,133.0,2.33333333333333,10.591
16378,3.0,158.12321,40.9308888888889,740.866666666667,0.929300598226179,211.2,290.2,52.2222222222222,8076.66666666667,29.5,64.6666666666667,80.5555555555555,40.985916241417,133.0,2.33333333333333,9.78
16379,3.0,156.448,40.9308888888889,739.977777777778,0.927494489384309,219.2,291.088888888889,51.7777777777778,7992.0,30.5333333333333,64.0,80.3333333333333,39.3111209131334,135.0,2.33333333333333,8.55
16380,2.0,127.243569,19.173523,682.233333333333,0.684543108277519,310.6,89.3666666666667,32.6666666666667,12602.0,9.045,174.5,126.0,96.3327566303384,291.0,0.333333333333333,1.14
16381,3.0,18.7815,33.22394516,632.36132,0.722767729387822,73.6999999999999,424.534,111.9392,6401.33333333333,16.2966666666667,51.3333333333333,33.5492,43.8829533772656,65.0,3.2176,12.14
16382,3.0,18.7815,2.9967915,633.0527,1.07047635225926,73.6999999999999,116.0151,34.571,6401.33333333333,16.2966666666667,51.3333333333333,52.487,43.8829533772656,65.0,1.344,5.48
16383,3.0,18.7815,32.996851386,635.53164,0.735983344410116,138.1,420.32352,111.9156,6494.66666666667,13.8633333333333,22.5666666666667,29.35364,19.0582698667054,23.3,3.3072,10.1
16384,3.0,18.7815,23.3829887,641.588,0.923425061907045,138.1,296.209,81.77,6494.66666666667,13.8633333333333,22.5666666666667,27.238,19.0582698667054,23.3,2.49,4.22
16385,3.0,18.7815,32.89883595,637.6673,0.744380748762701,180.4,417.53776,111.9981,6629.33333333333,14.0633333333333,46.3333333333333,32.8856,41.4122595881677,50.0,3.3524,8.59
16386,3.0,18.7815,27.6129042,643.0628,0.862210746159815,180.4,347.78236,95.8116,6629.33333333333,14.0633333333333,46.3333333333333,35.2616,41.4122595881677,50.0,2.9564,4.65
16387,3.0,18.7815,32.7673275975,637.596,0.743639074252572,179.4,417.8691,112.2615,6971.33333333333,14.8633333333333,53.3333333333333,33.9155,44.797443519085,71.0,3.3045,7.56
16388,3.0,18.7815,30.163297326,640.1556,0.805818186213025,179.4,384.49476,104.6064,6971.33333333333,14.8633333333333,53.3333333333333,35.5508,44.797443519085,71.0,3.0912,5.03
16389,2.0,8.89,4.445,788.6,0.687940949774556,160.8,80.4,11.0,6775.0,12.25,35.0,35.0,14.1774468787578,64.0,1.0,0.06
16390,3.0,71.6206,7.9506,1029.22,0.706259920523557,764.1,678.06,15.0,2379.47633333333,8.974,19.00886,11.415948,2.73536467413709,34.97342,0.8,4.0
16391,3.0,71.6206,7.9506,1029.22,0.706259920523557,764.1,678.06,15.0,2379.47633333333,8.974,19.00886,11.415948,2.73536467413709,34.97342,0.8,2.7
16392,2.0,54.97,30.7411925658234,816.272586473929,0.688216687841841,109.0,80.9912235415591,3.03304078471864,5781.5,24.65,31.5,30.5730511099639,13.4164078649987,57.0,1.16262261228704,0.311
16393,2.0,54.97,30.0520512820513,815.897435897436,0.688872694499794,109.0,75.3846153846154,2.17948717948719,5781.5,24.65,31.5,30.7692307692308,13.4164078649987,57.0,1.12820512820513,0.246
16394,2.0,54.97,29.3720376974019,815.527254202751,0.689474473233002,109.0,69.8522669383597,1.33723892002038,5781.5,24.65,31.5,30.9628120224147,13.4164078649987,57.0,1.09424350483953,0.171
16395,2.0,54.97,28.700971659919,815.161943319838,0.690023920011959,109.0,64.3927125506073,0.506072874493931,5781.5,24.65,31.5,31.1538461538462,13.4164078649987,57.0,1.06072874493927,0.071
16396,3.0,71.6206,7.9506,1029.22,0.706259920523557,764.1,678.06,15.0,2379.47633333333,8.974,19.00886,11.415948,2.73536467413709,34.97342,0.8,0.27
16397,3.0,81.3804,12.704175,757.45,0.976134487277616,280.1,287.275,25.75,9290.0,10.8666666666667,19.0,15.0,10.3352985047272,43.0,2.25,0.141
16398,2.0,54.97,27.485,814.5,0.690906884753849,109.0,54.5,1.0,5781.5,24.65,31.5,31.5,13.4164078649987,57.0,1.0,0.08
16399,2.0,54.97,27.485,814.5,0.690906884753849,109.0,54.5,1.0,5781.5,24.65,31.5,31.5,13.4164078649987,57.0,1.0,0.25
16400,3.0,19.7318,59.2960304568528,790.956345177665,0.835996921033198,160.8,404.035532994924,55.6598984771574,8013.33333333333,11.9333333333333,166.666666666667,52.9390862944162,44.2134941020018,427.0,2.99492385786802,1.78
16401,3.0,19.7318,60.9386934010152,790.616751269035,0.803361807778792,160.8,415.159898477157,60.3807106598985,8013.33333333333,11.9333333333333,166.666666666667,47.4111675126904,44.2134941020018,427.0,3.01015228426396,1.73
16402,3.0,19.7318,62.0338020304568,790.390355329949,0.778073122259651,160.8,422.57614213198,63.5279187817259,8013.33333333333,11.9333333333333,166.666666666667,43.7258883248731,44.2134941020018,427.0,3.02030456852792,1.66
16403,3.0,127.243569,63.6329458733333,681.661333333333,0.723728059360166,310.6,380.443333333333,89.54,12409.0,11.5966666666667,140.0,124.34,87.016599642285,291.0,1.97333333333333,1.51
16404,2.0,18.7815,20.775375,632.25,0.537853429938439,71.4,342.9,94.25,6007.0,14.195,30.0,30.5,29.9833287011299,2.0,3.0,13.8
16405,2.0,18.7815,20.775375,632.25,0.537853429938439,71.4,342.9,94.25,6007.0,14.195,30.0,30.5,29.9833287011299,2.0,3.0,15.3
16406,2.0,146.025069,11.03551725,709.9,0.621619810450201,239.2,265.25,84.75,12705.0,17.65,175.5,103.25,99.5991967839098,289.0,2.5,2.9
16407,2.0,97.32362,22.122285,702.65,0.603650405087294,156.2,292.75,102.25,15580.0,28.9,70.5,62.25,68.5419579527752,33.0,2.25,0.94
16408,2.0,99.31062,21.625535,714.725,0.613923844711533,204.5,280.675,103.5,15565.0,26.4,102.0,78.0,90.0,96.0,2.25,1.66
16409,2.0,102.17762,20.908785,714.725,0.613923844711533,204.5,280.675,104.25,15010.0,23.4,62.5,58.25,61.9193023216509,17.0,2.25,9.2
16410,2.0,104.060189,20.43814275,720.025,0.618116202831757,225.7,275.375,105.0,13935.0,19.65,187.0,120.5,131.45341380124,266.0,2.5,10.56
16411,2.0,146.025069,11.03551725,709.9,0.621619810450201,239.2,265.25,84.75,12705.0,17.65,175.5,103.25,99.5991967839098,289.0,2.5,2.97
16412,2.0,99.124,40.66164,719.627,0.538308712695452,183.3,389.749,120.27,15865.0,28.0,105.0,126.08,99.3428407083269,68.0,3.72,4.53
16413,2.0,4.73599999999999,33.5653333333333,676.433333333333,0.630644940645543,25.0999999999999,236.633333333333,58.0,8395.5,28.5,81.0,100.333333333333,56.5420197729087,116.0,2.66666666666667,4.57
16414,2.0,127.5485,25.5356666666667,625.133333333333,0.616441209728702,74.9,241.666666666667,44.6666666666667,9710.0,24.15,27.0,28.3333333333333,26.7020598456374,8.0,2.0,9.15
16415,2.0,10.233431,62.2443793333333,831.266666666667,0.599253554446084,174.1,354.466666666667,64.6666666666667,15320.0,8.635,177.5,225.0,105.830052442584,285.0,2.0,6.95
16416,2.0,127.243569,170.2976121,858.24,0.246936403647016,310.6,742.5,143.0,12602.0,9.045,174.5,290.9,96.3327566303384,291.0,4.2,0.264
16417,2.0,127.243569,183.63209055,873.77,0.145409222883098,310.6,815.9,158.5,12602.0,9.045,174.5,305.45,96.3327566303384,291.0,4.6,0.032
16418,2.0,169.9850304,165.613833936,845.606,0.315221327312766,312.1,683.99,133.12,11000.0,11.6,277.5,308.1,274.226184016042,85.0,3.88,0.385
16419,2.0,169.9850304,185.76916362,873.695,0.145129067030424,312.1,815.975,159.4,11000.0,11.6,277.5,315.75,274.226184016042,85.0,4.6,0.0138
16420,2.0,78.256569,181.18274055,880.245,0.168666281430287,181.1,809.425,158.05,13305.0,9.75,193.5,307.35,146.424041741785,253.0,4.55,0.047
16421,2.0,38.1452,77.3225136,704.3904,0.40733182603162,151.8,505.3176,113.228,8197.0,8.445,229.5,361.028,111.669154201149,401.0,0.312,0.116
16422,2.0,38.1452,85.6693,711.525,0.328726978379883,151.8,566.85,127.375,8197.0,8.445,229.5,379.875,111.669154201149,401.0,0.5,0.019
16423,2.0,6.9498,65.557822,697.725,0.426078392064346,172.5,485.685,104.01,8900.0,7.28,256.0,363.88,187.776462848782,348.0,0.24,0.0074
16424,2.0,42.4882,55.89374,783.09,0.645575988059788,175.3,239.61,72.9,8815.0,9.325,275.0,337.0,227.156333832011,310.0,0.1,0.0125
16425,2.0,6.177,38.22489,713.403,0.429797519356724,166.3,493.497,91.61,7432.0,9.345,214.5,329.51,107.70329614269,371.0,1.05,0.048
16426,2.0,82.148569,165.7881121,856.17,0.240972691038343,331.3,744.57,141.0,13305.0,7.88,201.0,296.2,161.987653850533,238.0,4.2,0.0625
16427,2.0,25.35985,12.679925,680.2,0.688602476865758,129.6,64.8,33.5,6716.0,12.25,208.5,208.5,82.4621125123532,383.0,0.5,0.47
16428,2.0,152.010657,76.0053285,760.05,0.678617387634045,258.5,129.25,5.0,11142.5,14.25,168.0,168.0,71.5541752799933,304.0,1.0,2.0
16429,2.0,21.999769,10.9998845,701.15,0.656697641485012,376.3,188.15,21.5,14570.5,17.25,168.0,168.0,71.5541752799933,304.0,1.0,0.37
16430,3.0,169.9850304,91.73789985,746.65,0.954745050738854,312.1,300.35,57.5,8328.33333333333,13.0666666666667,190.333333333333,222.75,106.360231618767,304.0,1.75,4.4
16431,3.0,152.010657,87.2443065,741.85,0.950199299575146,331.3,305.15,48.0,9865.0,10.5866666666667,139.333333333333,184.5,74.8792129851293,304.0,1.75,3.02
16432,3.0,108.060719,76.256822,738.0,0.947027686287802,331.3,305.15,48.0,10360.6666666667,9.05333333333333,139.666666666667,184.75,76.4077804270771,303.0,1.75,1.9
16433,2.0,169.9850304,179.050720392,864.332,0.208475932921094,312.1,771.98,150.64,11000.0,11.6,277.5,313.2,274.226184016042,85.0,4.36,0.088
16434,3.0,169.9850304,180.06106348,864.14,0.227538633594442,331.3,812.576,158.52,9770.0,8.82,212.333333333333,311.67,183.376592179466,238.0,4.57,0.0763
16435,3.0,169.9850304,179.590351164,863.948,0.236698470854381,331.3,806.996,156.96,9770.0,8.82,212.333333333333,310.14,183.376592179466,238.0,4.54,0.0619
16436,3.0,169.9850304,179.69018285682,863.87696,0.238873450876816,331.3,804.9314,156.3828,9770.0,8.82,212.333333333333,309.5739,183.376592179466,238.0,4.5289,0.0609
16437,3.0,169.9850304,179.86016655,863.756,0.24136320934322,331.3,801.416,155.4,9770.0,8.82,212.333333333333,308.61,183.376592179466,238.0,4.51,0.0672
16438,3.0,169.9850304,180.129981936,863.564,0.242488590987073,331.3,795.836,155.36,9770.0,8.82,212.333333333333,307.08,183.376592179466,238.0,4.48,0.0555
16439,3.0,169.9850304,180.399797322,863.372,0.240292284553925,331.3,800.84,156.54,9770.0,8.82,212.333333333333,305.55,183.376592179466,238.0,4.51,0.045
16440,3.0,169.9850304,180.669612708,863.18,0.234521200182383,331.3,806.612,157.72,9770.0,8.82,212.333333333333,304.02,183.376592179466,238.0,4.54,0.034
16441,3.0,169.9850304,180.939428094,862.988,0.224165213362013,331.3,812.384,158.9,9770.0,8.82,212.333333333333,302.49,183.376592179466,238.0,4.57,0.0278
16442,2.0,82.148569,172.02380348,862.796,0.203603451780559,331.3,773.516,147.6,13305.0,7.88,201.0,300.96,161.987653850533,238.0,4.36,0.022
16443,2.0,127.243569,175.63140348,864.452,0.208853484294837,310.6,771.86,149.2,12602.0,9.045,174.5,296.72,96.3327566303384,291.0,4.36,0.168
16444,3.0,127.243569,179.83142748,864.2036,0.230166560150442,331.3,811.46,158.208,10838.0,7.11666666666667,143.666666666667,297.356,91.2964609836157,291.0,4.564,0.137
16445,3.0,127.243569,178.91288348,864.038,0.237008747815576,331.3,806.996,156.96,10838.0,7.11666666666667,143.666666666667,297.78,91.2964609836157,291.0,4.54,0.13
16446,3.0,127.243569,178.42032348,863.624,0.242723276653907,331.3,795.836,154.64,10838.0,7.11666666666667,143.666666666667,298.84,91.2964609836157,291.0,4.48,0.0682
16447,3.0,127.243569,179.81478348,863.21,0.234662949768729,331.3,806.582,157.36,10838.0,7.11666666666667,143.666666666667,299.9,91.2964609836157,291.0,4.54,0.0425
16448,3.0,169.9850304,180.669612708,864.422,0.238828074285805,312.1,806.612,157.72,9301.33333333333,9.59666666666667,194.666666666667,300.84,129.679684776061,291.0,4.54,0.158
16449,3.0,169.9850304,180.129981936,864.392,0.24574089890649,312.1,795.068,155.36,9301.33333333333,9.59666666666667,194.666666666667,304.96,129.679684776061,291.0,4.48,0.101
16450,3.0,169.9850304,179.81478348,864.362,0.23865954657715,312.1,806.582,157.36,9301.33333333333,9.59666666666667,194.666666666667,309.08,129.679684776061,291.0,4.54,0.09
16451,2.0,5.1986,2.5993,762.45,0.66381896689356,367.5,183.75,11.0,5815.5,16.645,39.5,39.5,38.0788655293195,21.0,1.0,4.5
16452,2.0,39.941,82.3803333333333,670.466666666667,0.601121961695845,134.2,283.133333333333,27.3333333333333,10203.0,12.335,25.0,28.3333333333333,22.9128784747792,20.0,1.66666666666667,7.4
16453,2.0,31.481,15.7405,872.0,0.682503538779317,254.0,127.0,29.0,5460.0,7.415,200.1025,200.1025,9.05538513813741,399.795,2.0,1.52
16454,2.0,75.35947,34.6243614285714,715.871428571429,0.342271686609134,203.9,561.271428571429,96.4285714285714,7553.0,9.7,206.5,344.714285714286,72.1110255092798,387.0,1.28571428571429,0.042
16455,2.0,57.472955,112.40263254775,867.19248,0.0004584985406145,150.4,867.1208,160.9839,8060.0,9.75,51.85,95.995585,27.1882327487463,88.3,1.9997,0.39
16456,2.0,29.36038,16.610286,720.58,0.589403042956168,81.4,322.42,42.1,8765.0,19.95,227.0,296.2,146.969384566991,346.0,0.1,9.39
16457,3.0,51.272,43.33402,719.524,0.623701772424653,187.0,515.92,99.94,8280.0,14.3866666666667,178.666666666667,296.48,120.991780513086,346.0,1.42,9.04
16458,3.0,117.40188,42.6727212,721.545,0.635114481249365,96.5,513.899,99.5,11393.3333333333,25.3,170.333333333333,296.23,107.178959262483,346.0,1.4,9.25
16459,2.0,5.1986,2.5993,762.45,0.66381896689356,367.5,183.75,11.0,5815.5,16.645,39.5,39.5,38.0788655293195,21.0,1.0,3.0
16460,2.0,29.972655,25.5462592857143,676.557142857143,0.692364915769842,142.7,26.7571428571429,56.0,6686.0,13.8,58.5,52.5714285714286,41.2310562561766,83.0,0.0,2.5
16461,2.0,29.972655,24.2262678125,677.83125,0.692918556748429,142.7,14.49375,52.75,6686.0,13.8,58.5,53.3125,41.2310562561766,83.0,0.0625,2.7
16462,2.0,51.21015,86.6156315,614.647,0.050350917713659,75.3,603.845,208.03,5580.5,8.45,14.0,16.94,13.6747943311773,6.0,2.93,1.6
16463,2.0,94.1624,6.8852,606.3,0.667130078270688,144.9,137.7,56.3333333333333,8545.0,7.08,45.0,57.3333333333333,25.6124969497314,74.0,0.333333333333333,5.766
16464,2.0,94.1624,6.60639999999999,612.3375,0.683444453420273,144.9,85.1625,43.875,8545.0,7.08,45.0,54.25,25.6124969497314,74.0,0.0,4.227
16465,2.0,78.09485,39.047425,707.8,0.684601766881147,184.8,92.4,62.5,3466.0,30.7,22.0,22.0,21.4242852856286,10.0,0.0,7.5
16466,2.0,140.2209,9.05717500000001,706.325,0.616890276739804,215.7,272.275,79.5,14875.0,23.25,122.0,108.0,118.743420870379,56.0,3.0,0.15
16467,2.0,50.9094,13.2707,669.175,0.582062773191564,67.1,309.425,81.25,9820.0,21.1,122.0,108.0,118.743420870379,56.0,3.0,0.07
16468,2.0,55.4785,11.601125,688.45,0.603736569390736,153.4,286.7,86.0,9066.5,19.75,51.0,41.0,46.9148164229596,40.0,2.75,0.08
16469,1.0,0.0,0.0,659.7,0.0,0.0,0.0,0.0,6511.0,21.0,23.0,23.0,23.0,0.0,0.0,0.92
16470,2.0,4.73599999999999,53.7872,664.72,0.508664697822333,25.0999999999999,390.8,126.8,8395.5,28.5,81.0,46.2,56.5420197729087,116.0,2.0,5.18
16471,2.0,4.73599999999999,53.7872,664.72,0.508664697822333,25.0999999999999,390.8,126.8,8395.5,28.5,81.0,46.2,56.5420197729087,116.0,2.0,4.1
16472,2.0,4.73599999999999,72.5056,662.21,0.332514368021633,25.0999999999999,525.25,166.4,8395.5,28.5,81.0,34.6,56.5420197729087,116.0,3.0,4.92
16473,2.0,4.73599999999999,72.5056,662.21,0.332514368021633,25.0999999999999,525.25,166.4,8395.5,28.5,81.0,34.6,56.5420197729087,116.0,3.0,3.68
16474,1.0,0.0,0.0,659.7,0.0,0.0,0.0,0.0,6511.0,21.0,23.0,23.0,23.0,0.0,0.0,3.5
16475,2.0,18.594,69.92298,672.739,0.41722760572975,100.3,475.139,162.97,5917.0,26.4,41.5,27.81,37.1483512420134,37.0,2.96,2.94
16476,2.0,15.196,41.813,695.65,0.601036510928836,143.8,293.9,112.25,9267.0,18.85,47.0,35.0,40.4103947023535,48.0,2.0,3.0
16477,2.0,32.5306,61.24052,675.0,0.524535210677462,76.5,380.52,135.0,7709.5,19.1,57.0,36.6,45.7493169347915,68.0,2.8,3.59
16478,2.0,40.2825,3.553,653.3,0.638753667944179,9.60000000000002,213.5,45.3333333333333,6310.5,21.9,27.0,28.3333333333333,26.7020598456374,8.0,2.0,8.0
16479,2.0,40.2825,3.553,653.3,0.638753667944179,9.60000000000002,213.5,45.3333333333333,6310.5,21.9,27.0,28.3333333333333,26.7020598456374,8.0,2.0,7.7
16480,2.0,50.133,93.62399,700.868,0.128274442118003,44.4000000000001,661.4,172.23,8003.5,20.85,36.5,50.13,33.4962684488885,29.0,5.7,10.56
16481,2.0,50.133,79.766625,696.65,0.362979710044677,44.4000000000001,532.2,138.125,8003.5,20.85,36.5,47.375,33.4962684488885,29.0,4.75,8.7
16482,2.0,50.133,61.53325,691.1,0.548710032459247,44.4000000000001,362.2,93.25,8003.5,20.85,36.5,43.75,33.4962684488885,29.0,3.5,5.1
16483,2.0,50.133,11.40025,668.9,0.5755996396563,44.4000000000001,317.8,86.25,8003.5,20.85,36.5,29.25,33.4962684488885,29.0,1.5,2.7
16484,2.0,3.0745,33.045725,656.645,0.420106895521016,7.69999999999993,461.615,123.95,5308.5,20.75,26.5,23.35,26.1151297144012,9.0,2.65,1.95
16485,2.0,3.0745,28.1053,656.26,0.497788887251693,7.69999999999993,396.22,106.6,5308.5,20.75,26.5,23.8,26.1151297144012,9.0,2.2,4.1
16486,2.0,3.0745,18.22445,655.49,0.608759627695719,7.69999999999993,265.43,71.9,5308.5,20.75,26.5,24.7,26.1151297144012,9.0,1.3,6.25
16487,2.0,3.0745,8.3436,654.72,0.671850598085413,7.69999999999993,134.64,37.2,5308.5,20.75,26.5,25.6,26.1151297144012,9.0,0.4,6.95
16488,2.0,3.0745,1.53725,653.95,0.693129850307702,7.69999999999993,3.84999999999997,2.5,5308.5,20.75,26.5,26.5,26.1151297144012,9.0,0.5,7.1
16489,2.0,3.0745,11.4181,653.18,0.674142160063787,7.69999999999993,126.94,32.2,5308.5,20.75,26.5,27.4,26.1151297144012,9.0,1.4,7.3
16490,2.0,3.0745,31.1798,651.64,0.50301222788044,7.69999999999993,388.52,101.6,5308.5,20.75,26.5,29.2,26.1151297144012,9.0,3.2,7.15
16491,2.0,3.0745,41.06065,650.87,0.32741614328564,7.69999999999993,519.31,136.3,5308.5,20.75,26.5,30.1,26.1151297144012,9.0,4.1,5.75
16492,2.0,63.1385,78.338574,673.3404,0.378846994365363,126.3,503.5644,171.764,4420.5,35.6,86.5,36.716,58.7367006223536,127.0,3.136,3.54
16493,2.0,63.1385,75.475146,676.3716,0.42855308136137,126.3,468.8676,164.156,4420.5,35.6,86.5,39.764,58.7367006223536,127.0,2.944,3.21
16494,2.0,89.72388,90.22392,726.633333333333,0.613075052622935,100.4,286.833333333333,64.6666666666667,11580.5,28.5,40.0,45.6666666666667,36.2077339804633,34.0,2.0,2.3
16495,2.0,130.00638,26.35496,686.766666666667,0.658382063779207,110.0,180.033333333333,47.3333333333333,11380.0,29.4,44.0,39.6666666666667,42.0356991139674,26.0,1.66666666666667,3.6
16496,2.0,130.00638,26.35496,686.766666666667,0.658382063779207,110.0,180.033333333333,47.3333333333333,11380.0,29.4,44.0,39.6666666666667,42.0356991139674,26.0,1.66666666666667,2.8
16497,2.0,89.72388,32.6142054,705.382,0.692958807466241,100.4,13.691,21.27,11580.5,28.5,40.0,38.47,36.2077339804633,34.0,0.0949999999999998,7.7
16498,2.0,89.72388,111.5440506,734.498,0.538103972263992,100.4,398.051,96.47,11580.5,28.5,40.0,48.33,36.2077339804633,34.0,2.705,7.1
16499,2.0,101.98788,13.98303,895.325,0.516911210414636,180.3,515.275,27.25,10734.5,20.7,28.76,14.64,5.44426303552648,56.48,3.25,2.1
16500,2.0,135.2655,138.7773,737.3,0.465807479140182,109.0,477.26,116.2,13565.0,27.9,39.5,44.6,38.5746030439718,17.0,4.6,5.2
16501,2.0,135.2655,138.7773,737.3,0.465807479140182,109.0,477.26,116.2,13565.0,27.9,39.5,44.6,38.5746030439718,17.0,4.6,7.2
16502,2.0,9.84599999999999,36.972,693.433333333333,0.624677759245387,50.5999999999999,253.633333333333,50.0,9440.5,23.35,71.5,87.6666666666667,52.5357021462548,97.0,2.66666666666667,1.92
16503,2.0,11.74,67.3233333333333,738.266666666667,0.57275066806094,244.6,354.8,54.0,17950.0,28.25,55.0,65.6666666666667,44.7325384926901,64.0,2.66666666666667,1.85
16504,2.0,99.006,96.412,766.433333333333,0.599364813720548,160.1,326.633333333333,54.6666666666667,14550.5,26.0,55.0,65.6666666666667,44.7325384926901,64.0,2.66666666666667,2.9
16505,2.0,27.46,72.7145454545455,828.390909090909,0.509150859114227,136.9,486.427272727273,119.545454545455,8421.0,11.05,35.76,58.1854545454545,6.07618301238533,70.48,2.18181818181818,0.7
